date,region,store_id,product_id,product_name,category,unit_price,units_sold,revenue,cost,profit,sales_rep_id
2025-05-06,Ibadan,S011,P0085,Product 85,Electronics,422.53,11,4647.83,3734.21,913.62,R09
2025-05-06,Lagos,S001,P0041,Product 41,Home & Garden,118.01,45,5310.45,2739.36,2571.09,R11
2025-05-06,Kano,S014,P0086,Product 86,Electronics,186.8,14,2615.2,2132.71,482.49,R01
2025-05-06,Ibadan,S006,P0036,Product 36,Health & Beauty,128.12,9,1153.08,901.79,251.29,R07
2025-05-06,Abuja,S006,P0027,Product 27,Fashion,487.01,37,18019.37,14721.28,3298.09,R08
2025-05-06,Ibadan,S012,P0084,Product 84,Health & Beauty,447.71,16,7163.36,3748.27,3415.09,R19
2025-05-07,Kano,S015,P0058,Product 58,Groceries,362.73,44,15960.12,9202.33,6757.79,R13
2025-05-07,Ibadan,S013,P0099,Product 99,Groceries,45.95,48,2205.6,1681.17,524.43,R17
2025-05-07,Lagos,S013,P0069,Product 69,Home & Garden,194.75,14,2726.5,1574.57,1151.93,R16
2025-05-07,Ibadan,S005,P0018,Product 18,Health & Beauty,171.96,11,1891.56,1465.65,425.91,R05
2025-05-07,Kano,S009,P0060,Product 60,Groceries,330.08,1,330.08,254.4,75.68,R04
2025-05-08,Port Harcourt,S012,P0077,Product 77,Electronics,72.41,28,2027.48,1330.2,697.28,R08
2025-05-08,Abuja,S002,P0068,Product 68,Groceries,368.1,2,736.2,499.55,236.65,R02
2025-05-08,Port Harcourt,S010,P0024,Product 24,Electronics,292.56,12,3510.72,2610.89,899.83,R16
2025-05-08,Port Harcourt,S012,P0095,Product 95,Electronics,51.95,46,2389.7,2017.36,372.34,R07
2025-05-08,Port Harcourt,S006,P0078,Product 78,Home & Garden,411.02,15,6165.3,4689.05,1476.25,R14
2025-05-08,Kano,S004,P0019,Product 19,Electronics,80.6,47,3788.2,1984.73,1803.47,R06
2025-05-08,Port Harcourt,S010,P0064,Product 64,Groceries,180.36,20,3607.2,2234.8,1372.4,R20
2025-05-08,Abuja,S008,P0090,Product 90,Fashion,114.98,16,1839.68,1507.0,332.68,R04
2025-05-08,Abuja,S004,P0092,Product 92,Electronics,30.05,37,1111.85,933.87,177.98,R13
2025-05-08,Port Harcourt,S014,P0081,Product 81,Health & Beauty,79.45,26,2065.7,1250.86,814.84,R16
2025-05-08,Abuja,S011,P0096,Product 96,Fashion,402.21,8,3217.68,2181.93,1035.75,R16
2025-05-09,Kano,S009,P0009,Product 9,Fashion,147.28,34,5007.52,3667.89,1339.63,R05
2025-05-09,Port Harcourt,S002,P0037,Product 37,Fashion,471.39,39,18384.21,12651.47,5732.74,R04
2025-05-09,Port Harcourt,S010,P0052,Product 52,Home & Garden,173.7,34,5905.8,4385.27,1520.53,R20
2025-05-09,Ibadan,S014,P0020,Product 20,Home & Garden,395.17,21,8298.57,6873.17,1425.4,R13
2025-05-09,Abuja,S006,P0058,Product 58,Groceries,97.72,43,4201.96,2643.91,1558.05,R09
2025-05-09,Kano,S015,P0005,Product 5,Health & Beauty,227.37,30,6821.1,3768.11,3052.99,R08
2025-05-09,Kano,S002,P0033,Product 33,Home & Garden,140.53,20,2810.6,1524.82,1285.78,R19
2025-05-10,Kano,S002,P0042,Product 42,Electronics,311.78,23,7170.94,5162.51,2008.43,R20
2025-05-10,Port Harcourt,S006,P0061,Product 61,Groceries,350.75,25,8768.75,5735.17,3033.58,R09
2025-05-10,Lagos,S013,P0035,Product 35,Fashion,16.05,35,561.75,405.9,155.85,R20
2025-05-10,Port Harcourt,S012,P0050,Product 50,Home & Garden,369.64,19,7023.16,4907.59,2115.57,R17
2025-05-10,Port Harcourt,S001,P0016,Product 16,Groceries,32.63,29,946.27,613.77,332.5,R08
2025-05-10,Lagos,S012,P0084,Product 84,Health & Beauty,36.02,32,1152.64,730.75,421.89,R09
2025-05-10,Port Harcourt,S003,P0042,Product 42,Electronics,118.57,39,4624.23,2977.83,1646.4,R12
2025-05-10,Ibadan,S011,P0099,Product 99,Groceries,195.64,43,8412.52,4550.5,3862.02,R02
2025-05-10,Lagos,S003,P0017,Product 17,Home & Garden,442.68,42,18592.56,14078.35,4514.21,R08
2025-05-10,Ibadan,S010,P0027,Product 27,Fashion,107.68,30,3230.4,1870.42,1359.98,R02
2025-05-11,Ibadan,S001,P0091,Product 91,Fashion,433.71,49,21251.79,11719.48,9532.31,R06
2025-05-11,Ibadan,S006,P0002,Product 2,Health & Beauty,483.87,18,8709.66,7110.74,1598.92,R10
2025-05-11,Kano,S015,P0095,Product 95,Electronics,359.8,12,4317.6,2493.67,1823.93,R01
2025-05-11,Abuja,S001,P0086,Product 86,Electronics,284.68,3,854.04,600.16,253.88,R19
2025-05-11,Lagos,S006,P0002,Product 2,Health & Beauty,356.58,28,9984.24,7952.64,2031.6,R09
2025-05-11,Ibadan,S001,P0086,Product 86,Electronics,134.96,43,5803.28,4253.54,1549.74,R02
2025-05-11,Kano,S012,P0049,Product 49,Groceries,238.0,8,1904.0,1365.29,538.71,R16
2025-05-12,Kano,S010,P0078,Product 78,Home & Garden,92.09,36,3315.24,1687.1,1628.14,R01
2025-05-12,Kano,S004,P0094,Product 94,Fashion,23.02,7,161.14,85.87,75.27,R15
2025-05-12,Ibadan,S003,P0070,Product 70,Home & Garden,181.83,29,5273.07,3169.06,2104.01,R14
2025-05-12,Abuja,S008,P0030,Product 30,Home & Garden,279.42,37,10338.54,5221.36,5117.18,R15
2025-05-12,Kano,S015,P0080,Product 80,Home & Garden,194.9,5,974.5,642.99,331.51,R19
2025-05-13,Port Harcourt,S001,P0007,Product 7,Fashion,344.43,30,10332.9,5422.89,4910.01,R14
2025-05-13,Ibadan,S004,P0082,Product 82,Electronics,436.96,32,13982.72,8116.14,5866.58,R05
2025-05-13,Port Harcourt,S008,P0028,Product 28,Groceries,416.61,18,7498.98,6077.21,1421.77,R19
2025-05-13,Ibadan,S005,P0084,Product 84,Health & Beauty,333.19,13,4331.47,2355.8,1975.67,R13
2025-05-13,Ibadan,S012,P0016,Product 16,Groceries,204.43,30,6132.9,4004.3,2128.6,R01
2025-05-13,Kano,S014,P0014,Product 14,Groceries,268.5,11,2953.5,1590.32,1363.18,R19
2025-05-13,Port Harcourt,S010,P0009,Product 9,Fashion,403.13,34,13706.42,7321.51,6384.91,R03
2025-05-13,Abuja,S009,P0008,Product 8,Fashion,332.35,29,9638.15,7468.08,2170.07,R13
2025-05-13,Port Harcourt,S014,P0089,Product 89,Home & Garden,70.89,3,212.67,172.97,39.7,R14
2025-05-13,Lagos,S015,P0040,Product 40,Groceries,120.79,36,4348.44,2635.93,1712.51,R13
2025-05-13,Kano,S006,P0078,Product 78,Home & Garden,206.68,2,413.36,260.99,152.37,R15
2025-05-14,Kano,S001,P0085,Product 85,Electronics,107.16,43,4607.88,2595.44,2012.44,R18
2025-05-14,Kano,S013,P0097,Product 97,Health & Beauty,377.12,31,11690.72,6385.1,5305.62,R08
2025-05-14,Port Harcourt,S011,P0059,Product 59,Home & Garden,229.86,3,689.58,512.57,177.01,R08
2025-05-14,Abuja,S014,P0091,Product 91,Fashion,310.06,1,310.06,168.23,141.83,R18
2025-05-14,Ibadan,S006,P0040,Product 40,Groceries,120.29,22,2646.38,1412.72,1233.66,R07
2025-05-14,Ibadan,S012,P0012,Product 12,Fashion,142.1,28,3978.8,2569.91,1408.89,R18
2025-05-14,Lagos,S013,P0066,Product 66,Home & Garden,309.04,37,11434.48,5897.1,5537.38,R14
2025-05-14,Lagos,S009,P0005,Product 5,Health & Beauty,359.16,28,10056.48,8003.62,2052.86,R10
2025-05-14,Ibadan,S007,P0078,Product 78,Home & Garden,341.85,44,15041.4,10280.36,4761.04,R15
2025-05-14,Lagos,S003,P0035,Product 35,Fashion,314.59,5,1572.95,1014.32,558.63,R18
2025-05-14,Ibadan,S011,P0007,Product 7,Fashion,270.5,40,10820.0,6715.29,4104.71,R03
2025-05-14,Kano,S012,P0011,Product 11,Home & Garden,272.26,24,6534.24,4014.87,2519.37,R02
2025-05-15,Ibadan,S007,P0055,Product 55,Fashion,78.39,36,2822.04,2227.6,594.44,R12
2025-05-15,Ibadan,S014,P0079,Product 79,Home & Garden,14.35,11,157.85,97.63,60.22,R12
2025-05-15,Port Harcourt,S008,P0045,Product 45,Groceries,499.03,18,8982.54,4954.3,4028.24,R13
2025-05-15,Abuja,S011,P0003,Product 3,Fashion,117.19,33,3867.27,2149.3,1717.97,R13
2025-05-15,Kano,S001,P0085,Product 85,Electronics,286.25,32,9160.0,5056.01,4103.99,R10
2025-05-16,Ibadan,S009,P0002,Product 2,Health & Beauty,494.51,19,9395.69,7090.86,2304.83,R12
2025-05-16,Abuja,S003,P0055,Product 55,Fashion,379.56,8,3036.48,1526.71,1509.77,R09
2025-05-16,Lagos,S007,P0035,Product 35,Fashion,126.33,38,4800.54,2936.94,1863.6,R05
2025-05-16,Abuja,S007,P0038,Product 38,Health & Beauty,453.37,40,18134.8,11369.75,6765.05,R19
2025-05-16,Kano,S002,P0064,Product 64,Groceries,93.97,49,4604.53,2831.2,1773.33,R19
2025-05-16,Port Harcourt,S005,P0008,Product 8,Fashion,95.53,24,2292.72,1386.62,906.1,R06
2025-05-16,Kano,S011,P0062,Product 62,Home & Garden,304.46,39,11873.94,6685.08,5188.86,R02
2025-05-16,Abuja,S005,P0014,Product 14,Groceries,265.22,24,6365.28,4305.22,2060.06,R01
2025-05-16,Kano,S015,P0029,Product 29,Home & Garden,111.44,35,3900.4,2635.92,1264.48,R07
2025-05-17,Lagos,S008,P0085,Product 85,Electronics,135.55,41,5557.55,4299.87,1257.68,R18
2025-05-17,Kano,S002,P0034,Product 34,Electronics,136.11,36,4899.96,3319.83,1580.13,R15
2025-05-17,Kano,S002,P0093,Product 93,Fashion,469.88,17,7987.96,5333.8,2654.16,R07
2025-05-17,Ibadan,S006,P0053,Product 53,Home & Garden,120.68,5,603.4,351.47,251.93,R09
2025-05-17,Lagos,S003,P0056,Product 56,Electronics,337.62,3,1012.86,512.23,500.63,R08
2025-05-17,Ibadan,S003,P0098,Product 98,Groceries,27.97,25,699.25,581.54,117.71,R05
2025-05-17,Port Harcourt,S004,P0045,Product 45,Groceries,56.95,34,1936.3,1115.33,820.97,R14
2025-05-17,Kano,S007,P0060,Product 60,Groceries,203.39,10,2033.9,1306.23,727.67,R13
2025-05-17,Abuja,S012,P0083,Product 83,Health & Beauty,366.66,35,12833.1,10768.01,2065.09,R05
2025-05-18,Port Harcourt,S002,P0080,Product 80,Home & Garden,442.77,12,5313.24,4253.61,1059.63,R03
2025-05-18,Ibadan,S003,P0014,Product 14,Groceries,130.22,27,3515.94,2649.21,866.73,R04
2025-05-18,Abuja,S009,P0012,Product 12,Fashion,451.54,17,7676.18,5703.04,1973.14,R06
2025-05-18,Kano,S013,P0051,Product 51,Home & Garden,35.67,37,1319.79,674.54,645.25,R15
2025-05-18,Ibadan,S015,P0099,Product 99,Groceries,447.32,7,3131.24,1702.07,1429.17,R19
2025-05-18,Ibadan,S013,P0037,Product 37,Fashion,26.6,6,159.6,134.09,25.51,R09
2025-05-19,Kano,S006,P0099,Product 99,Groceries,208.81,7,1461.67,1100.34,361.33,R01
2025-05-19,Lagos,S011,P0021,Product 21,Groceries,287.29,17,4883.93,3296.39,1587.54,R20
2025-05-19,Port Harcourt,S014,P0051,Product 51,Home & Garden,320.71,27,8659.17,6434.46,2224.71,R09
2025-05-19,Abuja,S009,P0085,Product 85,Electronics,420.03,28,11760.84,7523.09,4237.75,R08
2025-05-19,Ibadan,S002,P0079,Product 79,Home & Garden,175.27,28,4907.56,4033.23,874.33,R02
2025-05-19,Abuja,S013,P0048,Product 48,Health & Beauty,53.88,35,1885.8,1368.52,517.28,R04
2025-05-19,Ibadan,S005,P0040,Product 40,Groceries,178.48,44,7853.12,6357.6,1495.52,R01
2025-05-19,Kano,S011,P0010,Product 10,Health & Beauty,85.99,40,3439.6,1962.66,1476.94,R12
2025-05-19,Port Harcourt,S003,P0084,Product 84,Health & Beauty,263.9,15,3958.5,2791.52,1166.98,R20
2025-05-20,Port Harcourt,S002,P0090,Product 90,Fashion,445.25,47,20926.75,15505.53,5421.22,R19
2025-05-20,Ibadan,S010,P0057,Product 57,Home & Garden,173.0,6,1038.0,537.77,500.23,R05
2025-05-20,Abuja,S013,P0032,Product 32,Home & Garden,470.72,35,16475.2,11007.85,5467.35,R12
2025-05-20,Lagos,S011,P0081,Product 81,Health & Beauty,380.01,43,16340.43,10737.54,5602.89,R10
2025-05-20,Kano,S013,P0083,Product 83,Health & Beauty,11.97,38,454.86,295.78,159.08,R14
2025-05-20,Abuja,S013,P0098,Product 98,Groceries,66.32,1,66.32,43.54,22.78,R12
2025-05-20,Ibadan,S001,P0048,Product 48,Health & Beauty,158.54,46,7292.84,4837.7,2455.14,R19
2025-05-20,Kano,S004,P0041,Product 41,Home & Garden,399.63,3,1198.89,687.78,511.11,R05
2025-05-20,Abuja,S008,P0041,Product 41,Home & Garden,215.5,34,7327.0,5877.12,1449.88,R04
2025-05-20,Kano,S011,P0017,Product 17,Home & Garden,127.93,28,3582.04,2764.24,817.8,R14
2025-05-20,Abuja,S010,P0053,Product 53,Home & Garden,201.13,15,3016.95,1526.35,1490.6,R20
2025-05-20,Ibadan,S009,P0042,Product 42,Electronics,120.55,40,4822.0,3736.6,1085.4,R06
2025-05-21,Ibadan,S005,P0069,Product 69,Home & Garden,471.86,24,11324.64,6587.25,4737.39,R01
2025-05-21,Ibadan,S011,P0013,Product 13,Health & Beauty,347.24,49,17014.76,12277.55,4737.21,R14
2025-05-21,Abuja,S011,P0001,Product 1,Home & Garden,244.71,44,10767.24,8555.5,2211.74,R01
2025-05-21,Port Harcourt,S006,P0097,Product 97,Health & Beauty,108.47,44,4772.68,3256.45,1516.23,R05
2025-05-21,Lagos,S011,P0017,Product 17,Home & Garden,215.32,20,4306.4,3308.09,998.31,R13
2025-05-21,Lagos,S010,P0099,Product 99,Groceries,233.71,12,2804.52,2144.94,659.58,R20
2025-05-21,Port Harcourt,S015,P0009,Product 9,Fashion,386.19,27,10427.13,8753.95,1673.18,R03
2025-05-21,Kano,S002,P0051,Product 51,Home & Garden,187.7,8,1501.6,1048.23,453.37,R16
2025-05-21,Port Harcourt,S001,P0062,Product 62,Home & Garden,212.37,42,8919.54,6669.54,2250.0,R15
2025-05-21,Port Harcourt,S007,P0035,Product 35,Fashion,369.28,7,2584.96,1712.27,872.69,R07
2025-05-21,Abuja,S013,P0055,Product 55,Fashion,382.15,38,14521.7,12212.84,2308.86,R05
2025-05-21,Kano,S004,P0043,Product 43,Home & Garden,48.64,8,389.12,251.33,137.79,R17
2025-05-22,Ibadan,S006,P0008,Product 8,Fashion,451.19,23,10377.37,8624.82,1752.55,R07
2025-05-22,Ibadan,S004,P0004,Product 4,Health & Beauty,484.09,23,11134.07,7919.73,3214.34,R16
2025-05-22,Abuja,S005,P0035,Product 35,Fashion,350.31,16,5604.96,3132.94,2472.02,R09
2025-05-22,Port Harcourt,S004,P0099,Product 99,Groceries,201.66,6,1209.96,1014.12,195.84,R12
2025-05-22,Port Harcourt,S013,P0027,Product 27,Fashion,118.47,1,118.47,96.69,21.78,R03
2025-05-22,Port Harcourt,S010,P0017,Product 17,Home & Garden,186.61,30,5598.3,3091.79,2506.51,R16
2025-05-22,Kano,S015,P0009,Product 9,Fashion,337.71,6,2026.26,1276.67,749.59,R08
2025-05-22,Kano,S005,P0025,Product 25,Electronics,105.46,23,2425.58,1700.25,725.33,R07
2025-05-23,Lagos,S012,P0023,Product 23,Home & Garden,127.13,41,5212.33,3727.26,1485.07,R01
2025-05-23,Ibadan,S014,P0058,Product 58,Groceries,241.89,35,8466.15,7061.03,1405.12,R08
2025-05-23,Ibadan,S004,P0078,Product 78,Home & Garden,144.84,19,2751.96,2098.12,653.84,R10
2025-05-23,Abuja,S006,P0080,Product 80,Home & Garden,275.5,22,6061.0,3287.19,2773.81,R19
2025-05-23,Ibadan,S005,P0097,Product 97,Health & Beauty,87.26,4,349.04,220.44,128.6,R02
2025-05-23,Kano,S001,P0004,Product 4,Health & Beauty,169.77,13,2207.01,1631.43,575.58,R11
2025-05-23,Port Harcourt,S003,P0065,Product 65,Groceries,71.76,25,1794.0,1168.32,625.68,R09
2025-05-24,Port Harcourt,S014,P0069,Product 69,Home & Garden,100.69,47,4732.43,3289.64,1442.79,R07
2025-05-24,Abuja,S003,P0076,Product 76,Groceries,471.18,25,11779.5,7351.31,4428.19,R01
2025-05-24,Port Harcourt,S005,P0023,Product 23,Home & Garden,354.54,20,7090.8,4876.64,2214.16,R15
2025-05-24,Kano,S013,P0035,Product 35,Fashion,44.07,11,484.77,306.41,178.36,R10
2025-05-24,Port Harcourt,S005,P0092,Product 92,Electronics,225.51,39,8794.89,4495.72,4299.17,R07
2025-05-24,Lagos,S007,P0051,Product 51,Home & Garden,416.53,12,4998.36,3927.39,1070.97,R12
2025-05-25,Abuja,S005,P0016,Product 16,Groceries,219.15,35,7670.25,4158.26,3511.99,R01
2025-05-25,Port Harcourt,S002,P0034,Product 34,Electronics,10.72,33,353.76,178.06,175.7,R16
2025-05-25,Lagos,S015,P0047,Product 47,Groceries,141.13,3,423.39,252.77,170.62,R13
2025-05-25,Lagos,S015,P0005,Product 5,Health & Beauty,253.5,35,8872.5,4661.07,4211.43,R10
2025-05-26,Abuja,S004,P0032,Product 32,Home & Garden,389.12,27,10506.24,7075.46,3430.78,R04
2025-05-26,Ibadan,S003,P0011,Product 11,Home & Garden,244.15,40,9766.0,7504.92,2261.08,R01
2025-05-26,Kano,S009,P0053,Product 53,Home & Garden,349.0,11,3839.0,2982.22,856.78,R17
2025-05-26,Abuja,S005,P0070,Product 70,Home & Garden,128.59,25,3214.75,2334.98,879.77,R09
2025-05-26,Kano,S005,P0046,Product 46,Electronics,192.16,28,5380.48,4137.61,1242.87,R10
2025-05-26,Lagos,S002,P0019,Product 19,Electronics,395.05,16,6320.8,4235.95,2084.85,R08
2025-05-26,Kano,S005,P0047,Product 47,Groceries,323.48,33,10674.84,7815.13,2859.71,R11
2025-05-26,Ibadan,S015,P0082,Product 82,Electronics,461.81,14,6465.34,5028.46,1436.88,R14
2025-05-26,Port Harcourt,S002,P0039,Product 39,Electronics,329.48,4,1317.92,1109.63,208.29,R16
2025-05-26,Kano,S012,P0043,Product 43,Home & Garden,244.41,1,244.41,179.83,64.58,R17
2025-05-26,Port Harcourt,S002,P0098,Product 98,Groceries,425.63,20,8512.6,5246.22,3266.38,R04
2025-05-27,Kano,S004,P0002,Product 2,Health & Beauty,149.85,44,6593.4,4885.7,1707.7,R18
2025-05-27,Abuja,S013,P0084,Product 84,Health & Beauty,477.53,32,15280.96,11871.34,3409.62,R14
2025-05-27,Port Harcourt,S015,P0072,Product 72,Health & Beauty,387.78,7,2714.46,1812.66,901.8,R09
2025-05-27,Lagos,S005,P0045,Product 45,Groceries,195.24,42,8200.08,6659.3,1540.78,R19
2025-05-27,Abuja,S004,P0015,Product 15,Home & Garden,146.6,8,1172.8,670.21,502.59,R12
2025-05-27,Port Harcourt,S009,P0025,Product 25,Electronics,499.19,42,20965.98,12643.74,8322.24,R09
2025-05-27,Ibadan,S012,P0079,Product 79,Home & Garden,55.81,2,111.62,59.14,52.48,R02
2025-05-27,Lagos,S002,P0091,Product 91,Fashion,299.63,29,8689.27,4793.03,3896.24,R10
2025-05-27,Ibadan,S014,P0014,Product 14,Groceries,427.05,24,10249.2,5875.58,4373.62,R13
2025-05-27,Port Harcourt,S007,P0013,Product 13,Health & Beauty,26.23,38,996.74,707.02,289.72,R01
2025-05-27,Port Harcourt,S011,P0062,Product 62,Home & Garden,430.93,46,19822.78,12981.16,6841.62,R01
2025-05-27,Ibadan,S013,P0029,Product 29,Home & Garden,266.83,10,2668.3,1722.65,945.65,R03
2025-05-27,Abuja,S008,P0054,Product 54,Health & Beauty,420.05,45,18902.25,14193.05,4709.2,R01
2025-05-28,Kano,S002,P0024,Product 24,Electronics,276.32,1,276.32,201.69,74.63,R10
2025-05-28,Ibadan,S002,P0025,Product 25,Electronics,432.81,1,432.81,346.41,86.4,R19
2025-05-28,Kano,S015,P0098,Product 98,Groceries,382.68,27,10332.36,7300.38,3031.98,R19
2025-05-28,Port Harcourt,S009,P0085,Product 85,Electronics,499.06,11,5489.66,2831.97,2657.69,R15
2025-05-29,Lagos,S001,P0020,Product 20,Home & Garden,377.45,45,16985.25,12435.84,4549.41,R09
2025-05-29,Ibadan,S011,P0021,Product 21,Groceries,212.83,24,5107.92,4049.07,1058.85,R16
2025-05-29,Lagos,S007,P0071,Product 71,Electronics,69.49,15,1042.35,822.69,219.66,R04
2025-05-29,Ibadan,S014,P0060,Product 60,Groceries,88.45,15,1326.75,681.54,645.21,R14
2025-05-29,Ibadan,S001,P0078,Product 78,Home & Garden,114.8,28,3214.4,2002.96,1211.44,R13
2025-05-30,Port Harcourt,S007,P0033,Product 33,Home & Garden,176.55,2,353.1,227.03,126.07,R16
2025-05-30,Kano,S015,P0002,Product 2,Health & Beauty,339.85,21,7136.85,5162.6,1974.25,R16
2025-05-30,Lagos,S007,P0047,Product 47,Groceries,223.85,39,8730.15,5263.41,3466.74,R19
2025-05-30,Kano,S015,P0025,Product 25,Electronics,87.0,9,783.0,476.65,306.35,R17
2025-05-30,Abuja,S004,P0058,Product 58,Groceries,354.4,30,10632.0,5863.6,4768.4,R10
2025-05-30,Port Harcourt,S012,P0003,Product 3,Fashion,191.31,41,7843.71,5116.18,2727.53,R08
2025-05-30,Port Harcourt,S014,P0015,Product 15,Home & Garden,409.81,29,11884.49,6143.49,5741.0,R04
2025-05-30,Ibadan,S005,P0053,Product 53,Home & Garden,439.42,40,17576.8,10729.06,6847.74,R12
2025-05-30,Port Harcourt,S009,P0066,Product 66,Home & Garden,14.46,20,289.2,183.13,106.07,R14
2025-05-30,Abuja,S011,P0028,Product 28,Groceries,111.2,31,3447.2,2253.13,1194.07,R13
2025-05-30,Lagos,S014,P0053,Product 53,Home & Garden,463.9,29,13453.1,9439.86,4013.24,R19
2025-05-31,Ibadan,S005,P0037,Product 37,Fashion,289.74,20,5794.8,4798.09,996.71,R10
2025-05-31,Ibadan,S010,P0046,Product 46,Electronics,36.71,32,1174.72,590.88,583.84,R19
2025-05-31,Kano,S004,P0032,Product 32,Home & Garden,410.2,43,17638.6,13517.4,4121.2,R02
2025-05-31,Port Harcourt,S006,P0040,Product 40,Groceries,171.1,11,1882.1,1212.83,669.27,R11
2025-05-31,Abuja,S015,P0057,Product 57,Home & Garden,36.16,38,1374.08,950.85,423.23,R10
2025-05-31,Abuja,S005,P0008,Product 8,Fashion,326.8,14,4575.2,3657.27,917.93,R09
2025-05-31,Abuja,S005,P0072,Product 72,Health & Beauty,38.21,24,917.04,666.4,250.64,R02
2025-06-01,Abuja,S012,P0074,Product 74,Groceries,480.15,42,20166.3,15134.78,5031.52,R13
2025-06-01,Abuja,S005,P0044,Product 44,Groceries,363.2,6,2179.2,1761.19,418.01,R11
2025-06-01,Abuja,S014,P0045,Product 45,Groceries,324.28,11,3567.08,1974.7,1592.38,R11
2025-06-01,Abuja,S006,P0017,Product 17,Home & Garden,186.33,27,5030.91,2804.21,2226.7,R11
2025-06-01,Abuja,S005,P0062,Product 62,Home & Garden,138.7,22,3051.4,2057.33,994.07,R17
2025-06-01,Port Harcourt,S007,P0043,Product 43,Home & Garden,278.93,30,8367.9,6317.58,2050.32,R10
2025-06-01,Abuja,S003,P0023,Product 23,Home & Garden,254.34,9,2289.06,1407.57,881.49,R17
2025-06-01,Ibadan,S004,P0008,Product 8,Fashion,316.75,8,2534.0,1995.9,538.1,R09
2025-06-01,Lagos,S005,P0043,Product 43,Home & Garden,49.29,42,2070.18,1430.55,639.63,R07
2025-06-01,Abuja,S006,P0024,Product 24,Electronics,351.86,42,14778.12,8578.31,6199.81,R04
2025-06-01,Lagos,S005,P0093,Product 93,Fashion,338.61,42,14221.62,9026.13,5195.49,R13
2025-06-01,Ibadan,S007,P0065,Product 65,Groceries,85.99,4,343.96,222.44,121.52,R03
2025-06-02,Ibadan,S006,P0036,Product 36,Health & Beauty,180.26,41,7390.66,4641.81,2748.85,R02
2025-06-02,Ibadan,S011,P0061,Product 61,Groceries,32.27,37,1193.99,1005.26,188.73,R05
2025-06-02,Port Harcourt,S005,P0048,Product 48,Health & Beauty,278.13,25,6953.25,3635.28,3317.97,R07
2025-06-02,Abuja,S009,P0093,Product 93,Fashion,438.75,8,3510.0,2295.48,1214.52,R12
2025-06-02,Lagos,S014,P0037,Product 37,Fashion,361.36,23,8311.28,4775.24,3536.04,R04
2025-06-02,Kano,S015,P0017,Product 17,Home & Garden,294.4,38,11187.2,6625.5,4561.7,R11
2025-06-02,Port Harcourt,S012,P0001,Product 1,Home & Garden,137.31,19,2608.89,2038.45,570.44,R11
2025-06-02,Lagos,S015,P0035,Product 35,Fashion,477.47,17,8116.99,6074.87,2042.12,R14
2025-06-02,Port Harcourt,S001,P0050,Product 50,Home & Garden,120.07,33,3962.31,2940.93,1021.38,R11
2025-06-03,Ibadan,S014,P0047,Product 47,Groceries,171.43,13,2228.59,1743.64,484.95,R14
2025-06-03,Abuja,S015,P0087,Product 87,Electronics,313.17,36,11274.12,7280.85,3993.27,R11
2025-06-03,Port Harcourt,S008,P0033,Product 33,Home & Garden,295.58,30,8867.4,6088.54,2778.86,R06
2025-06-03,Abuja,S006,P0012,Product 12,Fashion,328.0,43,14104.0,8303.23,5800.77,R05
2025-06-03,Ibadan,S007,P0041,Product 41,Home & Garden,293.61,8,2348.88,1443.06,905.82,R06
2025-06-03,Kano,S002,P0064,Product 64,Groceries,274.46,10,2744.6,1672.16,1072.44,R19
2025-06-03,Port Harcourt,S002,P0084,Product 84,Health & Beauty,152.35,19,2894.65,1465.92,1428.73,R11
2025-06-03,Ibadan,S011,P0009,Product 9,Fashion,396.4,2,792.8,399.75,393.05,R10
2025-06-03,Lagos,S011,P0003,Product 3,Fashion,354.92,41,14551.72,7849.61,6702.11,R01
2025-06-03,Port Harcourt,S008,P0082,Product 82,Electronics,300.82,3,902.46,568.55,333.91,R07
2025-06-03,Ibadan,S001,P0041,Product 41,Home & Garden,210.13,1,210.13,125.21,84.92,R07
2025-06-03,Port Harcourt,S005,P0056,Product 56,Electronics,398.8,19,7577.2,5599.99,1977.21,R15
2025-06-03,Lagos,S003,P0040,Product 40,Groceries,123.94,31,3842.14,2123.07,1719.07,R08
2025-06-03,Port Harcourt,S003,P0066,Product 66,Home & Garden,25.34,32,810.88,631.99,178.89,R05
2025-06-04,Abuja,S007,P0044,Product 44,Groceries,277.21,11,3049.31,1996.68,1052.63,R10
2025-06-04,Lagos,S007,P0052,Product 52,Home & Garden,133.94,38,5089.72,2833.05,2256.67,R01
2025-06-04,Lagos,S002,P0086,Product 86,Electronics,238.3,11,2621.3,1355.77,1265.53,R19
2025-06-04,Lagos,S008,P0065,Product 65,Groceries,383.18,3,1149.54,600.79,548.75,R13
2025-06-04,Lagos,S003,P0041,Product 41,Home & Garden,183.28,37,6781.36,4403.4,2377.96,R19
2025-06-04,Ibadan,S008,P0054,Product 54,Health & Beauty,179.7,20,3594.0,2328.42,1265.58,R05
2025-06-04,Abuja,S007,P0004,Product 4,Health & Beauty,228.35,45,10275.75,7216.8,3058.95,R05
2025-06-04,Lagos,S009,P0008,Product 8,Fashion,81.69,23,1878.87,1274.66,604.21,R02
2025-06-04,Port Harcourt,S014,P0090,Product 90,Fashion,294.05,28,8233.4,6598.44,1634.96,R15
2025-06-04,Lagos,S014,P0084,Product 84,Health & Beauty,385.03,36,13861.08,9535.4,4325.68,R13
2025-06-04,Lagos,S007,P0051,Product 51,Home & Garden,365.08,3,1095.24,825.19,270.05,R19
